perturbation_id,target_contrast_gene_name,target_contrast,culture_condition,ontarget_effect_size,ontarget_significant,guide_correlation_all,guide_correlation_all_pval,donor_correlation_hits_mean,n_downstream,n_total_de_genes,n_up_genes,n_down_genes,n_cells_target,target_baseMean,_guide_ok,_donor_ok
ENSG00000081760_Rest,AACS,ENSG00000081760,Rest,-10.1649483084568,True,0.0342291709568716,0.0002385779331465,,4,5,0,5,724.0,21.10351218682376,True,False
ENSG00000103591_Stim8hr,AAGAB,ENSG00000103591,Stim8hr,-19.26220275480125,True,0.0679113861090734,2.964165415724494e-13,0.8235040123057779,33,34,27,7,535.0,85.63344306620213,True,True
ENSG00000115977_Rest,AAK1,ENSG00000115977,Rest,-28.668716523147964,True,0.0503221168321243,6.53512272324385e-08,,2,3,0,3,1244.0,100.2262074182545,True,False
ENSG00000115977_Stim48hr,AAK1,ENSG00000115977,Stim48hr,-27.02385665171464,True,0.0537002892356012,8.081240312083933e-09,,3,4,0,4,1147.0,114.1692780585765,True,False
ENSG00000115977_Stim8hr,AAK1,ENSG00000115977,Stim8hr,-22.59217408142099,True,0.0849927223195906,6.413137716857252e-20,,6,7,1,6,1135.0,77.3924571451523,True,False
ENSG00000131043_Rest,AAR2,ENSG00000131043,Rest,-0.639841467460285,True,,,0.4364195517806108,36,37,31,6,62.0,20.74012070501061,False,True
ENSG00000157426_Rest,AASDH,ENSG00000157426,Rest,-7.308273099245454,True,0.0686683480334136,1.6125325720765193e-13,0.758359370451123,150,151,53,98,651.0,12.146343981443795,True,True
ENSG00000157426_Stim48hr,AASDH,ENSG00000157426,Stim48hr,-9.8218918958629,True,0.1284931356938111,1.343722777269684e-43,0.746629907480686,100,101,52,49,515.0,24.799402180935843,True,True
ENSG00000008311_Stim48hr,AASS,ENSG00000008311,Stim48hr,-2.122074240603489,True,0.1101297059182585,2.0485749231121904e-32,,25,26,13,13,416.0,1.864474742727096,True,False
ENSG00000167972_Stim48hr,ABCA3,ENSG00000167972,Stim48hr,-3.590194404121922,True,,,0.4520689728756225,184,185,138,47,120.0,12.916676524573385,False,True
ENSG00000154265_Rest,ABCA5,ENSG00000154265,Rest,-12.32293015048208,True,0.0446104943104861,1.6715595578451129e-06,,3,4,3,1,860.0,20.685465061580587,True,False
ENSG00000154265_Stim48hr,ABCA5,ENSG00000154265,Stim48hr,-11.156132033794076,True,0.0594380001656907,1.7257318758275318e-10,0.2184919906598621,34,35,33,2,843.0,19.828870629174965,True,False
ENSG00000154265_Stim8hr,ABCA5,ENSG00000154265,Stim8hr,-9.06194824942834,True,0.0637265525179977,7.622326472005648e-12,-0.2165367856550637,32,33,28,5,784.0,12.260059117255729,True,False
ENSG00000197150_Stim48hr,ABCB8,ENSG00000197150,Stim48hr,-8.212007653756196,True,0.0545777652525083,4.5974240863000636e-09,,3,4,2,2,339.0,35.25719256028973,True,False
ENSG00000197150_Stim8hr,ABCB8,ENSG00000197150,Stim8hr,-10.087463069601034,True,0.1273617302086709,7.379673919712101e-43,,0,1,0,1,375.0,32.583244090914135,True,False
ENSG00000103222_Rest,ABCC1,ENSG00000103222,Rest,-19.25353182859481,True,0.0388566372091653,3.028767703502039e-05,0.4767913115873359,87,88,58,30,634.0,81.55510782862295,True,True
ENSG00000103222_Stim48hr,ABCC1,ENSG00000103222,Stim48hr,-19.15717134086624,True,0.0452997984814889,1.1525138972537428e-06,0.8839728075318706,36,37,14,23,540.0,150.7945581219339,True,True
ENSG00000103222_Stim8hr,ABCC1,ENSG00000103222,Stim8hr,-25.20890566642898,True,0.0406616919588228,1.26992850604756e-05,0.8285876097739943,53,54,33,21,578.0,167.93516349197793,True,True
ENSG00000125257_Rest,ABCC4,ENSG00000125257,Rest,-4.7956971496038765,True,0.040642579767924,1.2819124399656771e-05,,0,1,0,1,382.0,9.650857873009336,True,False
ENSG00000125257_Stim48hr,ABCC4,ENSG00000125257,Stim48hr,-4.146111810447271,True,0.0607782496777905,6.657927144265423e-11,0.684393452079655,34,35,29,6,165.0,18.41239920236114,True,True
ENSG00000125257_Stim8hr,ABCC4,ENSG00000125257,Stim8hr,-10.15172494742791,True,0.0525375187524475,1.6836658261157093e-08,,0,1,0,1,224.0,52.21942641845618,True,False
ENSG00000114770_Rest,ABCC5,ENSG00000114770,Rest,-6.353895567983224,True,0.043468260292323,3.05930338272866e-06,,0,1,0,1,349.0,16.56253208530821,True,False
ENSG00000114770_Stim48hr,ABCC5,ENSG00000114770,Stim48hr,-5.670642455520089,True,0.0268970132638853,0.0038912125113216,,0,1,0,1,399.0,17.588836007496468,True,False
ENSG00000173208_Stim48hr,ABCD2,ENSG00000173208,Stim48hr,-6.575642861872353,True,0.0314923525626398,0.0007240883252044,,14,15,13,2,106.0,56.55243038056226,True,False
ENSG00000119688_Rest,ABCD4,ENSG00000119688,Rest,-4.676440808671951,True,0.1471265371753706,9.494140541014685e-57,,0,1,0,1,335.0,7.272292839188046,True,False
ENSG00000033050_Stim48hr,ABCF2,ENSG00000033050,Stim48hr,-8.13233366119652,True,0.027579124409755,0.0030755212854623,,4,5,3,2,362.0,38.5132441991715,True,False
ENSG00000144827_Stim48hr,ABHD10,ENSG00000144827,Stim48hr,-25.86981560702576,True,0.072711545720864,5.582465126515057e-15,,1,2,1,1,962.0,79.23465178165961,True,False
ENSG00000144827_Stim8hr,ABHD10,ENSG00000144827,Stim8hr,-23.225118221191018,True,0.0230903059050302,0.0132062660256867,,0,1,0,1,921.0,68.45104105523286,True,False
ENSG00000100997_Rest,ABHD12,ENSG00000100997,Rest,-13.256184913307983,True,0.1735583560421612,1.4010092179542595e-78,0.6089177451965021,446,447,295,152,362.0,35.08717111750494,True,True
ENSG00000100997_Stim8hr,ABHD12,ENSG00000100997,Stim8hr,-12.529303009105716,True,0.1323763261831686,3.4551229016165533e-46,,2,3,1,2,457.0,38.65978948289835,True,False
ENSG00000139826_Stim48hr,ABHD13,ENSG00000139826,Stim48hr,-8.610639786678513,True,0.0458941953514764,8.32815788041142e-07,0.2001803768377965,69,70,36,34,706.0,14.237629007955691,True,False
ENSG00000248487_Rest,ABHD14A,ENSG00000248487,Rest,-6.765228932556235,True,0.108756411321786,1.1957123498335236e-31,0.8841250590994277,100,101,30,71,591.0,14.273913000365656,True,True
ENSG00000248487_Stim48hr,ABHD14A,ENSG00000248487,Stim48hr,-6.657966273209876,True,0.0626786746168709,1.6655763718211872e-11,,5,6,3,3,453.0,12.278127162500803,True,False
ENSG00000248487_Stim8hr,ABHD14A,ENSG00000248487,Stim8hr,-6.544735712779975,True,0.0698413105235645,6.19675933641559e-14,,2,3,1,2,420.0,11.956027892194898,True,False
ENSG00000114779_Stim48hr,ABHD14B,ENSG00000114779,Stim48hr,-19.9394758058676,True,0.0684933145726119,1.8573713601282197e-13,,3,4,0,4,1480.0,34.118216271864554,True,False
ENSG00000204427_Rest,ABHD16A,ENSG00000204427,Rest,-7.523306093348586,True,0.1427089440106317,1.8242383191541755e-53,,4,5,3,2,288.0,23.23332149973406,True,False
ENSG00000204427_Stim48hr,ABHD16A,ENSG00000204427,Stim48hr,-7.89502868033283,True,0.0998985037263219,6.120064095691649e-27,,2,3,1,2,331.0,26.21063903648271,True,False
ENSG00000204427_Stim8hr,ABHD16A,ENSG00000204427,Stim8hr,-7.73508130108569,True,0.1737786886229178,8.883136677003096e-79,,1,2,0,2,304.0,23.539073394616715,True,False
ENSG00000140526_Rest,ABHD2,ENSG00000140526,Rest,-8.495401164115329,True,0.0770741535367285,1.1993576064307414e-16,,16,17,12,5,289.0,24.344173401201,True,False
ENSG00000140526_Stim48hr,ABHD2,ENSG00000140526,Stim48hr,-8.210991812652878,True,0.1005731826197238,2.7683637578492834e-27,,3,4,2,2,453.0,14.361347561342113,True,False
ENSG00000140526_Stim8hr,ABHD2,ENSG00000140526,Stim8hr,-9.15573542473548,True,0.0953613970645042,1.1048413727427021e-24,,0,1,0,1,348.0,23.39174803978021,True,False
ENSG00000158201_Rest,ABHD3,ENSG00000158201,Rest,-22.998584253969085,True,0.2175110170509206,2.156041056890028e-123,,0,1,0,1,798.0,74.1703614692252,True,False
ENSG00000158201_Stim8hr,ABHD3,ENSG00000158201,Stim8hr,-15.28625022087993,True,0.112838411345641,5.9120940698305754e-34,,0,1,0,1,851.0,30.1451691042866,True,False
ENSG00000100439_Rest,ABHD4,ENSG00000100439,Rest,-7.526885136920831,True,0.0337467486860987,0.0002918762854008,,0,1,0,1,750.0,9.147667719229572,True,False
ENSG00000100439_Stim8hr,ABHD4,ENSG00000100439,Stim8hr,-5.522239127362117,True,0.0499986433134372,7.92943201418202e-08,,2,3,1,2,809.0,3.695985651354713,True,False
ENSG00000011198_Rest,ABHD5,ENSG00000011198,Rest,-8.551359686282508,True,0.0611776327609984,4.992973288616695e-11,,3,4,3,1,771.0,15.39639286189164,True,False
ENSG00000011198_Stim48hr,ABHD5,ENSG00000011198,Stim48hr,-11.43416485429842,True,0.1086139762671209,1.433959438767498e-31,,1,2,1,1,864.0,27.50472788717813,True,False
ENSG00000011198_Stim8hr,ABHD5,ENSG00000011198,Stim8hr,-11.36531570214469,True,0.0773257413263452,9.546644274491072e-17,,0,1,0,1,845.0,24.585384789962426,True,False
ENSG00000163686_Rest,ABHD6,ENSG00000163686,Rest,-4.633304325404246,True,0.0961310013135925,4.655118269760563e-25,,20,21,6,15,390.0,7.285086766675161,True,False
ENSG00000163686_Stim8hr,ABHD6,ENSG00000163686,Stim8hr,-6.832516267689945,True,0.074921249294407,8.202747683163354e-16,,1,2,0,2,400.0,13.974063816809164,True,False
ENSG00000136754_Rest,ABI1,ENSG00000136754,Rest,-13.351847607000243,True,0.1128777690849112,5.611644481442975e-34,,0,1,0,1,378.0,81.46008240506845,True,False
ENSG00000136754_Stim48hr,ABI1,ENSG00000136754,Stim48hr,-12.868259838076142,True,0.0506093461668417,5.4985308096509344e-08,,1,2,0,2,433.0,107.00499983518604,True,False
ENSG00000136754_Stim8hr,ABI1,ENSG00000136754,Stim8hr,-13.7845858545166,True,0.0481995971547624,2.2751945285829127e-07,,0,1,0,1,412.0,82.23624786514974,True,False
ENSG00000138443_Stim48hr,ABI2,ENSG00000138443,Stim48hr,-6.046463826172475,True,0.147204713177741,8.287309243595071e-57,,4,5,3,2,293.0,59.77212710312303,True,False
ENSG00000143322_Rest,ABL2,ENSG00000143322,Rest,-6.38069288026138,True,0.0826888676765155,6.188848825526823e-19,,0,1,0,1,938.0,4.876547799655915,True,False
ENSG00000143322_Stim48hr,ABL2,ENSG00000143322,Stim48hr,-7.139255874330036,True,0.0747863706132112,9.236304712460276e-16,,9,10,6,4,1017.0,6.040399167358891,True,False
ENSG00000143322_Stim8hr,ABL2,ENSG00000143322,Stim8hr,-8.50084273948049,True,0.0950842134805472,1.5057577999846671e-24,,1,2,1,1,950.0,8.738846724499023,True,False
ENSG00000165660_Rest,ABRAXAS2,ENSG00000165660,Rest,-5.193608218103071,True,0.0213671902023752,0.0218375680140701,,2,3,2,1,825.0,18.605661363154635,True,False
ENSG00000165660_Stim48hr,ABRAXAS2,ENSG00000165660,Stim48hr,-4.730830105422178,True,0.0398793795635473,1.8591238038067348e-05,,0,1,0,1,814.0,29.971069569436683,True,False
ENSG00000114626_Rest,ABTB1,ENSG00000114626,Rest,-9.501297393860623,True,0.0447226132635176,1.5740342011585952e-06,,3,4,3,1,1069.0,11.830480723719443,True,False
ENSG00000114626_Stim48hr,ABTB1,ENSG00000114626,Stim48hr,-6.386832910070073,True,0.126334983442984,3.4162350507099486e-42,,0,1,0,1,1021.0,5.32387389481154,True,False
ENSG00000114626_Stim8hr,ABTB1,ENSG00000114626,Stim8hr,-4.332099204904784,True,0.0695943970630357,7.588693252217124e-14,,4,5,2,3,1038.0,2.267083963085144,True,False
ENSG00000167315_Rest,ACAA2,ENSG00000167315,Rest,-18.607822515403907,True,0.0937853409635101,6.3473906910224655e-24,,2,3,0,3,724.0,99.27980549480375,True,False
ENSG00000167315_Stim8hr,ACAA2,ENSG00000167315,Stim8hr,-18.8140503262916,True,0.0682976429257829,2.174435780884108e-13,,5,6,0,6,886.0,77.60331146363815,True,False
ENSG00000278540_Rest,ACACA,ENSG00000278540,Rest,-10.125767075395588,True,0.041318536640003,9.173155906363078e-06,,3,4,2,2,984.0,19.80346019034062,True,False
ENSG00000278540_Stim48hr,ACACA,ENSG00000278540,Stim48hr,-20.43050566625164,True,0.1186616749454145,2.1539612952677926e-37,0.8312625624717599,912,913,400,513,904.0,64.12811339756887,True,True
ENSG00000278540_Stim8hr,ACACA,ENSG00000278540,Stim8hr,-25.676848121599715,True,0.028363053257003,0.0023325338947445,,3,4,3,1,1021.0,75.37379357722453,True,False
ENSG00000177646_Rest,ACAD9,ENSG00000177646,Rest,-15.710960197748625,True,0.1495802450131477,1.2846641940702226e-58,,0,1,0,1,901.0,28.380350101609864,True,False
ENSG00000177646_Stim48hr,ACAD9,ENSG00000177646,Stim48hr,-13.76778940119318,True,0.2198343740477962,4.5761350953853376e-126,0.85008794709747,606,607,296,311,688.0,35.73193435248605,True,True
ENSG00000177646_Stim8hr,ACAD9,ENSG00000177646,Stim8hr,-20.77282953759597,True,0.1484235655379887,9.855401759136282e-58,,4,5,2,3,916.0,49.96325278820509,True,False
ENSG00000117054_Stim48hr,ACADM,ENSG00000117054,Stim48hr,-31.728180206904582,True,0.0188096592480357,0.0435237448451418,,1,2,0,2,1004.0,124.10026479317943,True,False
ENSG00000117054_Stim8hr,ACADM,ENSG00000117054,Stim8hr,-27.302378279097024,True,0.0591304700087159,2.1410703444875267e-10,,2,3,1,2,866.0,103.82761800782842,True,False
ENSG00000122971_Stim48hr,ACADS,ENSG00000122971,Stim48hr,-6.444572377748192,True,0.1106957529902778,9.836053558613471e-33,,29,30,21,9,352.0,13.567934655079904,True,False
ENSG00000122971_Stim8hr,ACADS,ENSG00000122971,Stim8hr,-4.644968559334483,True,0.1803754415897395,7.962593300720272e-85,,2,3,1,2,264.0,7.437434087220772,True,False
ENSG00000072778_Stim48hr,ACADVL,ENSG00000072778,Stim48hr,-23.501430155244044,True,0.0370180996828166,7.073935909256633e-05,,3,4,0,4,382.0,221.49509044073807,True,False
ENSG00000072818_Rest,ACAP1,ENSG00000072818,Rest,-30.470077543562304,True,0.076089456805943,2.9090663374593164e-16,,0,1,0,1,701.0,160.77361067656545,True,False
ENSG00000072818_Stim48hr,ACAP1,ENSG00000072818,Stim48hr,-33.30900588818441,True,0.1212759118241534,5.40037463063049e-39,,1,2,1,1,676.0,219.19435391825064,True,False
ENSG00000072818_Stim8hr,ACAP1,ENSG00000072818,Stim8hr,-15.356907565642652,True,0.0460464111226669,7.658429989478948e-07,,2,3,2,1,690.0,45.85429918950504,True,False
ENSG00000075239_Stim48hr,ACAT1,ENSG00000075239,Stim48hr,-10.938883038900965,True,0.1030125468924411,1.5034782905548242e-28,,0,1,0,1,718.0,170.46747458355924,True,False
ENSG00000075239_Stim8hr,ACAT1,ENSG00000075239,Stim8hr,-11.699243723856718,True,0.0811222140792751,2.79131493745649e-18,,0,1,0,1,679.0,95.23803786209984,True,False
ENSG00000120437_Rest,ACAT2,ENSG00000120437,Rest,-13.58042969491115,True,0.1325878275875329,2.4839059586177833e-46,,5,6,2,4,466.0,55.77358990588046,True,False
ENSG00000120437_Stim48hr,ACAT2,ENSG00000120437,Stim48hr,-21.53684097158562,True,0.108179414034368,2.492542741636415e-31,,5,6,2,4,505.0,110.30058214852808,True,False
ENSG00000120437_Stim8hr,ACAT2,ENSG00000120437,Stim8hr,-10.805804733360002,True,0.1802602136821151,1.0203258734919627e-84,,3,4,2,2,429.0,35.39183975982489,True,False
ENSG00000182827_Rest,ACBD3,ENSG00000182827,Rest,-16.272235087611012,True,0.1018538446758615,6.051077748227618e-28,,1,2,0,2,633.0,46.9030205117785,True,False
ENSG00000182827_Stim48hr,ACBD3,ENSG00000182827,Stim48hr,-17.583676343673705,True,0.0757099535537047,4.0809210442783244e-16,,2,3,2,1,539.0,78.10517957244265,True,False
ENSG00000182827_Stim8hr,ACBD3,ENSG00000182827,Stim8hr,-16.611143534504006,True,0.1011895025209292,1.334926122913532e-27,,3,4,3,1,489.0,69.0102672602018,True,False
ENSG00000107897_Rest,ACBD5,ENSG00000107897,Rest,-19.15626252139305,True,0.084126678364875,1.51465672194132e-19,,5,6,2,4,1186.0,33.46076813358878,True,False
ENSG00000107897_Stim48hr,ACBD5,ENSG00000107897,Stim48hr,-22.502978669025936,True,0.0907579555949197,1.6813219617046564e-22,,3,4,1,3,1302.0,53.97149652785154,True,False
ENSG00000107897_Stim8hr,ACBD5,ENSG00000107897,Stim8hr,-21.45103735265129,True,0.1240902975246943,9.318193223554564e-41,,4,5,0,5,1233.0,42.59379752611743,True,False
ENSG00000230124_Rest,ACBD6,ENSG00000230124,Rest,-17.9236325858229,True,0.1089752860988548,9.039924886636533e-32,,1,2,0,2,553.0,65.9800375839398,True,False
ENSG00000230124_Stim48hr,ACBD6,ENSG00000230124,Stim48hr,-23.471612977852388,True,0.0568092305081542,1.0531286099370084e-09,,3,4,0,4,616.0,116.70491530316268,True,False
ENSG00000230124_Stim8hr,ACBD6,ENSG00000230124,Stim8hr,-24.684726966032063,True,0.0941241199121833,4.3696731681936015e-24,,3,4,1,3,575.0,118.2436997317082,True,False
ENSG00000110455_Rest,ACCS,ENSG00000110455,Rest,-5.209199034122852,True,0.1730002569023083,4.43065601480973e-78,,0,1,0,1,692.0,4.151159203621695,True,False
ENSG00000110455_Stim48hr,ACCS,ENSG00000110455,Stim48hr,-4.623674357982529,True,0.0221819536018183,0.0172823610624212,,1,2,1,1,617.0,3.254469252917825,True,False
ENSG00000078124_Stim48hr,ACER3,ENSG00000078124,Stim48hr,-10.1524298274868,True,0.0600275213681895,1.1379621443096076e-10,,0,1,0,1,908.0,11.910369883890256,True,False
ENSG00000078124_Stim8hr,ACER3,ENSG00000078124,Stim8hr,-8.624492301351646,True,0.0389666478062005,2.8754664888934677e-05,,2,3,1,2,923.0,8.468547468766767,True,False
ENSG00000131473_Rest,ACLY,ENSG00000131473,Rest,-16.501470272077427,True,0.0929377992795533,1.605785443448164e-23,,12,13,8,5,433.0,69.30579475889733,True,False
ENSG00000131473_Stim48hr,ACLY,ENSG00000131473,Stim48hr,-17.329000580256267,True,0.3292834513291185,2.2657829361615963e-289,0.7842797689239841,2431,2432,1436,996,282.0,130.27306104933706,True,True
ENSG00000131473_Stim8hr,ACLY,ENSG00000131473,Stim8hr,-20.366812167232048,True,0.2031933044073306,1.331063318717304e-107,0.7377628422684716,1320,1321,822,499,396.0,124.76613909052988,True,True
ENSG00000122729_Rest,ACO1,ENSG00000122729,Rest,-5.708908955036756,True,0.1227376132925611,6.635540891093332e-40,,0,1,0,1,550.0,6.075919557713634,True,False
ENSG00000122729_Stim48hr,ACO1,ENSG00000122729,Stim48hr,-7.084121858580332,True,0.1446467930279599,6.814236481636987e-55,,0,1,0,1,473.0,12.414866715271172,True,False
ENSG00000122729_Stim8hr,ACO1,ENSG00000122729,Stim8hr,-5.026305999780765,True,0.1263076425224032,3.5579034941143816e-42,,0,1,0,1,501.0,5.120975507057048,True,False
ENSG00000177465_Stim8hr,ACOT4,ENSG00000177465,Stim8hr,-5.706929091127611,True,0.0835215470562148,2.7470224527106856e-19,,0,1,0,1,694.0,4.907447840079331,True,False
ENSG00000097021_Stim8hr,ACOT7,ENSG00000097021,Stim8hr,-12.624177366531471,True,0.0458789055860126,8.398465633466083e-07,,4,5,3,2,642.0,45.050560737755845,True,False
ENSG00000123130_Stim48hr,ACOT9,ENSG00000123130,Stim48hr,-16.620907165217584,True,0.0760149222700483,3.109441620253506e-16,,6,7,6,1,395.0,106.93935144912356,True,False
ENSG00000087008_Stim8hr,ACOX3,ENSG00000087008,Stim8hr,-7.855088351369431,True,0.067390203722949,4.490365861168332e-13,,0,1,0,1,738.0,11.254898700345317,True,False
ENSG00000102575_Rest,ACP5,ENSG00000102575,Rest,-8.1584266236643,True,0.107438865180032,6.3617218003879795e-31,,3,4,3,1,439.0,19.896519652145265,True,False
ENSG00000102575_Stim48hr,ACP5,ENSG00000102575,Stim48hr,-8.082399767198307,True,0.0423010230659183,5.5890371958520505e-06,,2,3,2,1,443.0,25.03488935595892,True,False
ENSG00000162836_Rest,ACP6,ENSG00000162836,Rest,-6.878833827414109,True,0.1702283482258014,1.2728386932543054e-75,,7,8,1,7,688.0,8.262485348505578,True,False
ENSG00000162836_Stim48hr,ACP6,ENSG00000162836,Stim48hr,-6.899864491159046,True,0.0491287668759754,1.326056138088669e-07,,5,6,0,6,716.0,12.984834586247706,True,False
ENSG00000162836_Stim8hr,ACP6,ENSG00000162836,Stim8hr,-6.626859713275842,True,0.1344381619201919,1.3526949659628312e-47,,4,5,0,5,691.0,7.735252088406193,True,False
ENSG00000167107_Stim48hr,ACSF2,ENSG00000167107,Stim48hr,-11.863542667090943,True,0.0762875449575949,2.43632337542541e-16,,0,1,0,1,1537.0,10.2189360127634,True,False
ENSG00000176715_Rest,ACSF3,ENSG00000176715,Rest,-15.007530328799657,True,0.0918207081818776,5.387633104122977e-23,,0,1,0,1,652.0,41.86474238620382,True,False
ENSG00000176715_Stim8hr,ACSF3,ENSG00000176715,Stim8hr,-14.340462184664268,True,0.159689473573353,1.1764160075322552e-66,,1,2,0,2,509.0,46.37687940455032,True,False
ENSG00000151726_Rest,ACSL1,ENSG00000151726,Rest,-5.228445506757356,True,0.0708228490315935,2.7499388741436903e-14,,5,6,1,5,238.0,15.641529863432002,True,False
ENSG00000151726_Stim48hr,ACSL1,ENSG00000151726,Stim48hr,-5.863651083620514,True,0.0250034211029984,0.0072846375311648,0.8272261075005668,109,110,74,36,191.0,62.18522995134784,True,True
ENSG00000151726_Stim8hr,ACSL1,ENSG00000151726,Stim8hr,-8.86203143439165,True,0.1173004417526325,1.421476602029488e-36,,15,16,8,8,228.0,50.93046468567103,True,False
ENSG00000123983_Rest,ACSL3,ENSG00000123983,Rest,-11.97030108709249,True,0.0296756813168083,0.0014465017737557,,15,16,13,3,527.0,32.049134748254055,True,False
ENSG00000123983_Stim48hr,ACSL3,ENSG00000123983,Stim48hr,-16.87301689443855,True,0.0165984757044679,0.0748618097789911,0.7317666619813846,53,54,20,34,585.0,65.7690979843036,False,True
ENSG00000123983_Stim8hr,ACSL3,ENSG00000123983,Stim8hr,-17.20115780026036,True,0.0475876246045581,3.2294951333014014e-07,,4,5,2,3,554.0,61.9616217724807,True,False
ENSG00000068366_Rest,ACSL4,ENSG00000068366,Rest,-18.097006643789268,True,0.1759014170488246,1.0680814913755123e-80,,4,5,4,1,808.0,55.97872951691814,True,False
ENSG00000068366_Stim48hr,ACSL4,ENSG00000068366,Stim48hr,-22.8169542483762,True,0.1045609009235513,2.2817018915015788e-29,,1,2,1,1,664.0,157.7528871260163,True,False
ENSG00000068366_Stim8hr,ACSL4,ENSG00000068366,Stim8hr,-20.84511978628785,True,0.1153293046535055,2.100895271266744e-35,,3,4,3,1,737.0,144.75578351669267,True,False
ENSG00000197142_Rest,ACSL5,ENSG00000197142,Rest,-29.608110671457577,True,0.1788951085058999,1.9007179787565987e-83,,4,5,3,2,1961.0,72.48242394530227,True,False
ENSG00000197142_Stim48hr,ACSL5,ENSG00000197142,Stim48hr,-25.162861738879187,True,0.1779060620863433,1.558798409849797e-82,,1,2,1,1,1785.0,57.07523884711063,True,False
ENSG00000197142_Stim8hr,ACSL5,ENSG00000197142,Stim8hr,-32.43296488890354,True,0.2358004991974405,2.762197618506168e-145,,1,2,0,2,1777.0,104.49062006366763,True,False
ENSG00000164398_Rest,ACSL6,ENSG00000164398,Rest,-3.319490041577084,True,,,0.7627121656008717,289,290,163,127,99.0,29.061748151574804,False,True
ENSG00000154930_Rest,ACSS1,ENSG00000154930,Rest,-13.133535308140695,True,0.2263852611066088,9.015336323059771e-134,0.8605666217548286,356,357,243,114,964.0,20.394468232799227,True,True
ENSG00000154930_Stim48hr,ACSS1,ENSG00000154930,Stim48hr,-10.920534253360252,True,0.1095838989931122,4.1411984720639596e-32,,3,4,3,1,1188.0,11.657600087418317,True,False
ENSG00000154930_Stim8hr,ACSS1,ENSG00000154930,Stim8hr,-10.29186944006058,True,0.121733149278569,2.8105311376913494e-39,,4,5,2,3,1070.0,10.062069809095613,True,False
ENSG00000131069_Stim8hr,ACSS2,ENSG00000131069,Stim8hr,-6.17958189312607,True,0.0517928097053443,2.6725950999357544e-08,,11,12,8,4,772.0,6.7542791028131415,True,False
ENSG00000072110_Stim48hr,ACTN1,ENSG00000072110,Stim48hr,-11.23351296017751,True,0.0284215015602693,0.002284333029331,,0,1,0,1,322.0,76.34756655707406,True,False
ENSG00000072110_Stim8hr,ACTN1,ENSG00000072110,Stim8hr,-4.799976286086244,True,0.0311631950251557,0.0008229916165064,,1,2,0,2,301.0,30.69167545218573,True,False
ENSG00000130402_Rest,ACTN4,ENSG00000130402,Rest,-9.910365622863017,True,0.1343969082822933,1.444028239658285e-47,,3,4,3,1,397.0,103.1996461442812,True,False
ENSG00000130402_Stim48hr,ACTN4,ENSG00000130402,Stim48hr,-9.918753416163003,True,0.1156665949065971,1.3294875240013244e-35,,3,4,2,2,500.0,64.2837806001944,True,False
ENSG00000130402_Stim8hr,ACTN4,ENSG00000130402,Stim8hr,-13.663817649644756,True,0.0541909379246282,5.9016202699813015e-09,,1,2,1,1,418.0,101.13291375367976,True,False
ENSG00000138107_Rest,ACTR1A,ENSG00000138107,Rest,-18.846554372866976,True,0.0915063029138034,7.554671331188953e-23,,0,1,0,1,712.0,67.04712556289593,True,False
ENSG00000138107_Stim48hr,ACTR1A,ENSG00000138107,Stim48hr,-16.900258242320145,True,0.0986307244215652,2.6783593803113505e-26,,1,2,1,1,685.0,65.20314271995382,True,False
ENSG00000138107_Stim8hr,ACTR1A,ENSG00000138107,Stim8hr,-16.037681979753227,True,0.0635462448763635,8.727492905171766e-12,,0,1,0,1,617.0,55.15548715313329,True,False
ENSG00000115073_Rest,ACTR1B,ENSG00000115073,Rest,-15.027993242851592,True,0.1280374361401939,2.6733563269810338e-43,,1,2,0,2,363.0,80.2043788328658,True,False
ENSG00000115073_Stim48hr,ACTR1B,ENSG00000115073,Stim48hr,-25.634582679255573,True,0.0293707340297647,0.0016189975338394,,1,2,0,2,360.0,263.39423557147893,True,False
ENSG00000115073_Stim8hr,ACTR1B,ENSG00000115073,Stim8hr,-21.196270978674264,True,0.0542790084875106,5.576262461930744e-09,,1,2,0,2,336.0,177.32978094815147,True,False
ENSG00000138071_Rest,ACTR2,ENSG00000138071,Rest,-21.039374180530096,True,0.2351739172655961,1.6737454076463057e-144,0.7438971978789009,76,77,56,21,241.0,215.42292197817324,True,True
ENSG00000138071_Stim48hr,ACTR2,ENSG00000138071,Stim48hr,-17.546190766612302,True,0.2291131663053327,4.70523892359958e-137,0.6460058213844712,1048,1049,662,387,164.0,281.4617282546469,True,True
ENSG00000138071_Stim8hr,ACTR2,ENSG00000138071,Stim8hr,-18.894150489878704,True,0.3104224314051602,9.885181734910385e-256,0.8089223367675902,582,583,399,184,255.0,157.8756744058086,True,True
ENSG00000115091_Rest,ACTR3,ENSG00000115091,Rest,-11.295896606919264,True,0.1061331803546332,3.2672428563024635e-30,0.5334680003074381,31,32,22,10,279.0,94.4989778270781,True,True
ENSG00000115091_Stim48hr,ACTR3,ENSG00000115091,Stim48hr,-6.552494204687509,True,0.0866582351403797,1.1984414144527479e-20,0.796269151089389,116,117,88,29,207.0,96.91165836139857,True,True
ENSG00000115091_Stim8hr,ACTR3,ENSG00000115091,Stim8hr,-9.826204141173958,True,0.1591040696487014,3.5562605893336523e-66,0.4302111763733798,208,209,150,59,274.0,77.59480203820787,True,True
